iter	RMSE
37532	28.57580903
37533	28.57447723
37534	28.57255656
37535	28.57043633
37536	28.56954956
37537	28.56928835
37538	28.56775688
37539	28.56730703
37540	28.56637678
37541	28.56579926
37542	28.56447646
37543	28.5634773
37544	28.56223301
37545	28.56190429
37546	28.56104491
37547	28.55897001
37548	28.55821464
37549	28.55608599
37550	28.55528716
37551	28.55429118
37552	28.55277106
37553	28.5519911
37554	28.54994399
37555	28.54832389
37556	28.5462183
37557	28.5447767
37558	28.54416145
37559	28.54327745
37560	28.54269165
37561	28.54223265
37562	28.54143595
37563	28.53955067
37564	28.53865505
37565	28.53638721
37566	28.53520549
37567	28.53471255
37568	28.53401605
37569	28.5328819
37570	28.53238521
37571	28.53126773
37572	28.53007652
37573	28.5289876
37574	28.52748468
37575	28.52597958
37576	28.52500601
37577	28.52439925
37578	28.52356756
37579	28.52182038
37580	28.52075029
37581	28.51990514
37582	28.51844427
37583	28.5171756
37584	28.51641755
37585	28.51540236
37586	28.51377613
37587	28.51262023
37588	28.51004257
37589	28.50816298
37590	28.5076851
37591	28.5068064
37592	28.50626993
37593	28.50558739
37594	28.50474112
37595	28.50230351
37596	28.5012048
37597	28.50010707
37598	28.49780168
37599	28.49716063
37600	28.49566659
37601	28.49416629
37602	28.49322763
37603	28.49183607
37604	28.49144102
37605	28.48972642
37606	28.48900224
37607	28.48840231
37608	28.48802498
37609	28.48658727
37610	28.48572636
37611	28.48453793
37612	28.48395557
37613	28.4827837
37614	28.48180205
37615	28.48065078
37616	28.47914253
37617	28.47860521
37618	28.47729748
37619	28.47613745
37620	28.47576976
37621	28.47490388
37622	28.47309918
37623	28.47224985
37624	28.47049349
37625	28.46921686
37626	28.46900853
37627	28.46795608
37628	28.46717642
37629	28.46684
37630	28.46638991
37631	28.46508319
37632	28.46398632
37633	28.46358929
37634	28.46248515
37635	28.46047804
37636	28.4600499
37637	28.45973728
37638	28.45857213
37639	28.45625285
37640	28.45472953
37641	28.45355996
37642	28.45268136
37643	28.45227685
37644	28.45116569
37645	28.45058826
37646	28.44974385
37647	28.4490715
37648	28.44807701
37649	28.44730906
37650	28.44585323
37651	28.44512383
37652	28.44384716
37653	28.44273479
37654	28.44211186
37655	28.44120171
37656	28.44029369
37657	28.43987883
37658	28.4386159
37659	28.43771643
37660	28.43560214
37661	28.433356
37662	28.4318083
37663	28.43034932
37664	28.4296903
37665	28.42916707
37666	28.42823446
37667	28.42716684
37668	28.4254019
37669	28.42367449
37670	28.42283144
37671	28.42155792
37672	28.42022049
37673	28.41921145
37674	28.41834933
37675	28.41793408
37676	28.41722891
37677	28.41622902
37678	28.41541214
37679	28.41506569
37680	28.41440807
37681	28.41299405
37682	28.41162882
37683	28.41034968
37684	28.40925905
37685	28.40816519
37686	28.4065709
37687	28.40557264
37688	28.40312194
37689	28.40151154
37690	28.40021869
37691	28.39836151
37692	28.3974362
37693	28.39698673
37694	28.3961374
37695	28.39462451
37696	28.39276108
37697	28.39160123
37698	28.39080514
37699	28.38989015
37700	28.38942611
37701	28.38854617
37702	28.38721689
37703	28.38562398
37704	28.38384149
37705	28.3826002
37706	28.38137654
37707	28.38073545
37708	28.37919701
37709	28.37706698
37710	28.37490697
37711	28.3742552
37712	28.37298319
37713	28.37122211
37714	28.37060084
37715	28.36968627
37716	28.36897861
37717	28.36746186
37718	28.36662209
37719	28.36613862
37720	28.3648896
37721	28.36354003
37722	28.36116793
37723	28.35892386
37724	28.35782347
37725	28.35718475
37726	28.35643462
37727	28.35533073
37728	28.35397423
37729	28.35330971
37730	28.35174502
37731	28.35072889
37732	28.35003268
37733	28.34950829
37734	28.34930415
37735	28.34782829
37736	28.34692547
37737	28.34639948
37738	28.34504096
37739	28.34370189
37740	28.34177478
37741	28.34080297
37742	28.33944517
37743	28.3373949
37744	28.33596132
37745	28.3355141
37746	28.33484603
37747	28.33421707
37748	28.33344094
37749	28.33322224
37750	28.33202072
37751	28.3293917
37752	28.32824209
37753	28.32729658
37754	28.32465013
37755	28.32328181
37756	28.3219779
37757	28.32063223
37758	28.32016562
37759	28.3190065
37760	28.31721713
37761	28.31512555
37762	28.31473809
37763	28.31392138
37764	28.31338168
37765	28.31201623
37766	28.31153608
37767	28.31087152
37768	28.31027955
37769	28.30843131
37770	28.30645477
37771	28.3060678
37772	28.30562206
37773	28.30412668
37774	28.30260707
37775	28.30215163
37776	28.30033115
37777	28.29904987
37778	28.29859728
37779	28.2973619
37780	28.29644161
37781	28.29543017
37782	28.29341379
37783	28.29187285
37784	28.29075731
37785	28.28858689
37786	28.28776999
37787	28.28550942
37788	28.2845354
37789	28.28381037
37790	28.28213289
37791	28.28035219
37792	28.27978225
37793	28.27939599
37794	28.27873335
37795	28.27750118
37796	28.27550642
37797	28.27458683
37798	28.27379871
37799	28.27320728
37800	28.27149025
37801	28.26934197
37802	28.26800684
37803	28.2665694
37804	28.26577616
37805	28.26427248
37806	28.26269725
37807	28.26190681
37808	28.26127911
37809	28.26038771
37810	28.25983421
37811	28.25894608
37812	28.25773957
37813	28.25645967
37814	28.25504078
37815	28.25376697
37816	28.25294827
37817	28.25223562
37818	28.25147445
37819	28.25023491
37820	28.24918211
37821	28.24817953
37822	28.24746627
37823	28.24639634
37824	28.24594748
37825	28.24487111
37826	28.2438526
37827	28.24314605
37828	28.242269
37829	28.24179721
37830	28.24045738
37831	28.23920121
37832	28.23733532
37833	28.23651187
37834	28.23585726
37835	28.23449455
37836	28.23393921
37837	28.23137339
37838	28.22997861
37839	28.22874607
37840	28.22747345
37841	28.2255098
37842	28.22357378
37843	28.22291475
37844	28.2217566
37845	28.22082934
37846	28.22002079
37847	28.21891562
37848	28.21756438
37849	28.21651548
37850	28.21481119
37851	28.21332312
37852	28.2124452
37853	28.21087317
37854	28.21018809
37855	28.20970538
37856	28.20850501
37857	28.20736901
37858	28.20563931
37859	28.20502349
37860	28.20343786
37861	28.20306959
37862	28.20241183
37863	28.20118164
37864	28.2007208
37865	28.19908978
37866	28.1981469
37867	28.19641475
37868	28.19586254
37869	28.19504554
37870	28.19292839
37871	28.19037056
37872	28.18930613
37873	28.188608
37874	28.18699057
37875	28.18593918
37876	28.18435546
37877	28.18367186
37878	28.18277007
37879	28.18167553
37880	28.18106599
37881	28.18004003
37882	28.17902952
37883	28.17870626
37884	28.17744104
37885	28.17701279
37886	28.17650141
37887	28.17451278
37888	28.17263316
37889	28.17193007
37890	28.17087447
37891	28.16994695
37892	28.16870607
37893	28.16801977
37894	28.16742701
37895	28.16698294
37896	28.166304
37897	28.16567127
37898	28.16477199
37899	28.16371434
37900	28.16238579
37901	28.16079212
37902	28.15887628
37903	28.15782855
37904	28.15730002
37905	28.15634961
37906	28.15488466
37907	28.15387803
37908	28.15264277
37909	28.15226145
37910	28.15181007
37911	28.15091694
37912	28.15010232
37913	28.14917683
37914	28.1487789
37915	28.1483648
37916	28.14733109
37917	28.14593131
37918	28.14337136
37919	28.14211003
37920	28.14067581
37921	28.13933531
37922	28.13885125
37923	28.13766612
37924	28.13563266
37925	28.13486834
37926	28.13394774
37927	28.13353153
37928	28.13148745
37929	28.13077434
37930	28.12924732
37931	28.12835224
37932	28.12612805
37933	28.12552814
37934	28.12498158
37935	28.12384822
37936	28.12221869
37937	28.12084609
37938	28.11975427
37939	28.11806061
37940	28.11724823
37941	28.116604
37942	28.11453004
37943	28.11381206
37944	28.11301392
37945	28.11179102
37946	28.11102644
37947	28.10940471
37948	28.10749292
37949	28.10605271
37950	28.10515589
37951	28.10483355
37952	28.10345742
37953	28.10244065
37954	28.10165833
37955	28.1011047
37956	28.10005796
37957	28.09875338
37958	28.09806062
37959	28.09628086
37960	28.0943637
37961	28.09299002
37962	28.0909375
37963	28.08947933
37964	28.08761342
37965	28.08504208
37966	28.08342322
37967	28.08177552
37968	28.08076828
37969	28.08016047
37970	28.07894859
37971	28.0782197
37972	28.07655748
37973	28.07558179
37974	28.07524249
37975	28.07477706
37976	28.07369287
37977	28.07315526
37978	28.07108758
37979	28.07037341
37980	28.06880899
37981	28.06808205
37982	28.06659793
37983	28.06580027
37984	28.06444956
37985	28.0631698
37986	28.06100337
37987	28.05973745
37988	28.05898934
37989	28.05866004
37990	28.05644607
37991	28.05577401
37992	28.05462991
37993	28.05285481
37994	28.05218968
37995	28.0519246
37996	28.05063232
37997	28.04930005
37998	28.04783668
37999	28.04663843
38000	28.04507748
38001	28.04362012
38002	28.0408188
38003	28.04007553
38004	28.039782
38005	28.0379535
38006	28.03679841
38007	28.0358695
38008	28.03524922
38009	28.03387069
38010	28.03208378
38011	28.03096104
38012	28.02998478
38013	28.0286381
38014	28.02777023
38015	28.02694671
38016	28.02621672
38017	28.02552403
38018	28.02484233
38019	28.02336337
38020	28.02220901
38021	28.02173683
38022	28.02097448
38023	28.02065449
38024	28.01989939
38025	28.01942996
38026	28.01915674
38027	28.0179439
38028	28.01567098
38029	28.01483127
38030	28.01387238
38031	28.01282255
38032	28.01223035
38033	28.01132031
38034	28.01065018
38035	28.00865536
38036	28.00817183
38037	28.0070705
38038	28.00608931
38039	28.00430132
38040	28.00326928
38041	28.00261074
38042	28.0003949
38043	27.99963963
38044	27.99829671
38045	27.9970861
38046	27.99652627
38047	27.99605492
38048	27.99514601
38049	27.99428601
38050	27.99319709
38051	27.99266321
38052	27.9913689
38053	27.99078308
38054	27.98980903
38055	27.98914365
38056	27.98845042
38057	27.9875848
38058	27.9869762
38059	27.98540573
38060	27.98413945
38061	27.98324017
38062	27.98252593
38063	27.98143402
38064	27.97999847
38065	27.97809267
38066	27.97688073
38067	27.97630358
38068	27.97471974
38069	27.97280211
38070	27.97205937
38071	27.97118094
38072	27.97061894
38073	27.97023782
38074	27.96953119
38075	27.96749856
38076	27.96703905
38077	27.96574366
38078	27.96449816
38079	27.96398297
38080	27.96254825
38081	27.96139405
38082	27.96089219
38083	27.96061527
38084	27.95973357
38085	27.95898955
38086	27.95849939
38087	27.95619362
38088	27.95441757
38089	27.95355276
38090	27.95185683
38091	27.95144385
38092	27.95053013
38093	27.9494622
38094	27.94798965
38095	27.94746252
38096	27.94656058
38097	27.94592179
38098	27.94380702
38099	27.94301622
38100	27.94244144
38101	27.94129491
38102	27.94015481
38103	27.93913636
38104	27.9372485
38105	27.9367809
38106	27.93624239
38107	27.93585823
38108	27.93485982
38109	27.93338585
38110	27.9322679
38111	27.93152226
38112	27.93108112
38113	27.93060311
38114	27.92937459
38115	27.92792727
38116	27.92714533
38117	27.92547794
38118	27.92388762
38119	27.92336399
38120	27.92232284
38121	27.92140907
38122	27.92045854
38123	27.91925909
38124	27.91733946
38125	27.91591817
38126	27.91451504
38127	27.91417857
38128	27.91369603
38129	27.9121483
38130	27.91135877
38131	27.90976327
38132	27.90839918
38133	27.90798096
38134	27.90732507
38135	27.90673131
38136	27.90572724
38137	27.90393171
38138	27.90234368
38139	27.90077984
38140	27.90004774
38141	27.89881642
38142	27.89607895
38143	27.89440433
38144	27.89392468
38145	27.893343
38146	27.89258553
38147	27.89204954
38148	27.89179532
38149	27.89125533
38150	27.89016192
38151	27.88968804
38152	27.88906681
38153	27.88848546
38154	27.88656469
38155	27.88550544
38156	27.88340393
38157	27.88108652
38158	27.88027886
38159	27.87967754
38160	27.87806695
38161	27.8761167
38162	27.87542478
38163	27.87460344
38164	27.8728609
38165	27.87227098
38166	27.87035232
38167	27.86802793
38168	27.8668988
38169	27.86608686
38170	27.86516927
38171	27.86358442
38172	27.86305694
38173	27.86252371
38174	27.86127162
38175	27.86029514
38176	27.85938873
38177	27.85785261
38178	27.85732438
38179	27.85517149
38180	27.85385793
38181	27.85235241
38182	27.85100707
38183	27.84933399
38184	27.84870867
38185	27.84715863
38186	27.84674619
38187	27.84573517
38188	27.84356328
38189	27.84271898
38190	27.84067068
38191	27.83935875
38192	27.83810535
38193	27.83736953
38194	27.83661811
38195	27.83548388
38196	27.83443023
38197	27.83292457
38198	27.83214028
38199	27.8303936
38200	27.82936569
38201	27.82838857
38202	27.82759307
38203	27.82599452
38204	27.82486102
38205	27.82443434
38206	27.82293736
38207	27.82105016
38208	27.82022481
38209	27.81809203
38210	27.81617617
38211	27.81531532
38212	27.81362102
38213	27.81249851
38214	27.81100017
38215	27.81044684
38216	27.80971744
38217	27.80851197
38218	27.80766427
38219	27.80671665
38220	27.80583465
38221	27.80490319
38222	27.80363836
38223	27.80243926
38224	27.80089204
38225	27.80006991
38226	27.79808471
38227	27.79772087
38228	27.79685203
38229	27.79576509
38230	27.79403163
38231	27.7933748
38232	27.79225552
38233	27.79175239
38234	27.79021885
38235	27.78938461
38236	27.78730941
38237	27.78628937
38238	27.78571098
38239	27.78368847
38240	27.78165198
38241	27.78042906
38242	27.77805764
38243	27.77701114
38244	27.77624873
38245	27.77510339
38246	27.77342735
38247	27.77304743
38248	27.77158403
38249	27.76956326
38250	27.76852131
38251	27.76714904
38252	27.76592897
38253	27.76476562
38254	27.76317294
38255	27.76214618
38256	27.76158454
38257	27.76063461
38258	27.75983424
38259	27.75869184
38260	27.7580854
38261	27.75681683
38262	27.75562915
38263	27.7538866
38264	27.75207083
38265	27.75074583
38266	27.75028029
38267	27.74974266
38268	27.74925535
38269	27.74785759
38270	27.74718784
38271	27.74594294
38272	27.7448179
38273	27.74406419
38274	27.74281919
38275	27.74123043
38276	27.74039372
38277	27.73827655
38278	27.73742783
38279	27.73502347
38280	27.7337206
38281	27.73281438
38282	27.73076787
38283	27.73004907
38284	27.72948204
38285	27.72882584
38286	27.72823651
38287	27.7274889
38288	27.72628532
38289	27.72551989
38290	27.72503048
38291	27.72433596
38292	27.72271156
38293	27.72122966
38294	27.7209052
38295	27.71985655
38296	27.7194954
38297	27.71794543
38298	27.7168035
38299	27.7152615
38300	27.71470142
38301	27.7135695
38302	27.71292097
38303	27.71225632
38304	27.71175393
38305	27.71011816
38306	27.7088974
38307	27.70820836
38308	27.7071124
38309	27.70459677
38310	27.70270988
38311	27.70060445
38312	27.699488
38313	27.6981464
38314	27.69710583
38315	27.69546575
38316	27.69450913
38317	27.69391146
38318	27.69267703
38319	27.69193447
38320	27.68988469
38321	27.68871942
38322	27.68675953
38323	27.68467906
38324	27.68322802
38325	27.68157225
38326	27.68047299
38327	27.67946526
38328	27.67811657
38329	27.67700056
38330	27.67612289
38331	27.67430081
38332	27.67341113
38333	27.67273189
38334	27.67166306
38335	27.67124831
38336	27.67021353
38337	27.66988532
38338	27.66908345
38339	27.66710194
38340	27.66600284
38341	27.66471519
38342	27.66346096
38343	27.66311096
38344	27.66264104
38345	27.66133843
38346	27.66038876
38347	27.6591494
38348	27.65739919
38349	27.65629309
38350	27.65447483
38351	27.65291195
38352	27.65066235
38353	27.64999824
38354	27.64861382
38355	27.64804626
38356	27.64631066
38357	27.64550736
38358	27.64466303
38359	27.64379393
38360	27.6430426
38361	27.64220758
38362	27.6407938
38363	27.63871916
38364	27.63793528
38365	27.6369539
38366	27.63637114
38367	27.6357117
38368	27.63482427
38369	27.63434202
38370	27.63367999
38371	27.632452
38372	27.63169569
38373	27.63048736
38374	27.62954428
38375	27.62827219
38376	27.62788386
38377	27.62728615
38378	27.62596852
38379	27.62497657
38380	27.62445287
38381	27.62291627
38382	27.62250978
38383	27.62040659
38384	27.61955115
38385	27.61814541
38386	27.61646557
38387	27.61594927
38388	27.61400289
38389	27.61348904
38390	27.61279222
38391	27.61045013
38392	27.60933771
38393	27.60858561
38394	27.60684303
38395	27.60595557
38396	27.60437288
38397	27.60380042
38398	27.60347388
38399	27.60241772
38400	27.60127912
38401	27.59976692
38402	27.59933708
38403	27.59867659
38404	27.59733164
38405	27.59524121
38406	27.59505162
38407	27.59390296
38408	27.5924736
38409	27.59119412
38410	27.58954231
38411	27.58867991
38412	27.58771872
38413	27.58645956
38414	27.58579748
38415	27.58397431
38416	27.58350084
38417	27.583126
38418	27.58207681
38419	27.58178688
38420	27.58115812
38421	27.58001503
38422	27.57903425
38423	27.57750914
38424	27.57691328
38425	27.57643412
38426	27.57510492
38427	27.57442855
38428	27.57204412
38429	27.57094747
38430	27.56883053
38431	27.56732921
38432	27.56611871
38433	27.56489514
38434	27.56376902
38435	27.56302902
38436	27.56168583
38437	27.55976678
38438	27.55890875
38439	27.55851018
38440	27.55747112
38441	27.55647181
38442	27.55581503
38443	27.55480618
38444	27.55385408
38445	27.5521284
38446	27.5515397
38447	27.55097223
38448	27.55022482
38449	27.54912414
38450	27.54811535
38451	27.54673477
38452	27.54622972
38453	27.54435234
38454	27.54191137
38455	27.5410936
38456	27.53986559
38457	27.53893184
38458	27.53805115
38459	27.53757482
38460	27.53684871
38461	27.53545577
38462	27.53368045
38463	27.5323784
38464	27.53087096
38465	27.52941438
38466	27.52855586
38467	27.52765385
38468	27.5265757
38469	27.52576903
38470	27.52502758
38471	27.52426204
38472	27.5234442
38473	27.52312782
38474	27.52175223
38475	27.51991402
38476	27.51840712
38477	27.51730935
38478	27.51588381
38479	27.51386949
38480	27.51318437
38481	27.51173977
38482	27.51079787
38483	27.50949669
38484	27.508067
38485	27.50674881
38486	27.50538867
38487	27.50328549
38488	27.50103412
38489	27.49989072
38490	27.49874022
38491	27.49831748
38492	27.49702545
38493	27.49568666
38494	27.49352229
38495	27.49307018
38496	27.49179475
38497	27.49133518
38498	27.4909386
38499	27.49046394
38500	27.48895569
38501	27.48759136
38502	27.48591698
38503	27.48351641
38504	27.48228989
38505	27.48118296
38506	27.47960962
38507	27.47861167
38508	27.47755021
38509	27.47644123
38510	27.47472791
38511	27.47421438
38512	27.47264568
38513	27.47178558
38514	27.47097172
38515	27.47033701
38516	27.46909474
38517	27.46749306
38518	27.46711556
38519	27.46604969
38520	27.46413999
38521	27.46320848
38522	27.46177036
38523	27.45948799
38524	27.45868632
38525	27.45759271
38526	27.45696335
38527	27.45488081
38528	27.45378993
38529	27.45237197
38530	27.45167711
38531	27.45110653
38532	27.44850986
38533	27.44756763
38534	27.44625905
38535	27.44389436
38536	27.44215652
38537	27.4411086
38538	27.4397954
38539	27.43817097
38540	27.4367933
38541	27.43548697
38542	27.43493465
38543	27.43398558
38544	27.43299013
38545	27.43238804
38546	27.43112863
38547	27.42966471
38548	27.428594
38549	27.42745522
38550	27.42629929
38551	27.42526256
38552	27.42469829
38553	27.42359413
38554	27.42285932
38555	27.42218912
38556	27.42013169
38557	27.41970626
38558	27.41797626
38559	27.41749744
38560	27.41686
38561	27.41598215
38562	27.41411345
38563	27.41323546
38564	27.4121485
38565	27.41127904
38566	27.40962427
38567	27.40830704
38568	27.40738868
38569	27.40664532
38570	27.40578198
38571	27.40449392
38572	27.40303048
38573	27.40150276
38574	27.40035644
38575	27.40010295
38576	27.39915666
38577	27.39707792
38578	27.39593467
38579	27.39352644
38580	27.39310917
38581	27.39181751
38582	27.38962001
38583	27.38893994
38584	27.38776441
38585	27.38607177
38586	27.38490956
38587	27.38367102
38588	27.38217707
38589	27.38161174
38590	27.38115042
38591	27.37943875
38592	27.37749616
38593	27.37551695
38594	27.37461087
38595	27.37321957
38596	27.37187242
38597	27.36994494
38598	27.36933293
38599	27.36846627
38600	27.36687987
38601	27.36636926
38602	27.36482178
38603	27.36455214
38604	27.36278197
38605	27.3621019
38606	27.36167562
38607	27.35967078
38608	27.35875459
38609	27.35726389
38610	27.35602803
38611	27.35403731
38612	27.3523454
38613	27.35216395
38614	27.35079103
38615	27.35007103
38616	27.34915321
38617	27.34788464
38618	27.34743507
38619	27.34613613
38620	27.34547283
38621	27.34453405
38622	27.34333182
38623	27.34200223
38624	27.34136928
38625	27.34079259
38626	27.3397081
38627	27.33806582
38628	27.33750857
38629	27.33711192
38630	27.33668758
38631	27.33574885
38632	27.33525988
38633	27.33323372
38634	27.33163218
38635	27.3303084
38636	27.32822083
38637	27.32783986
38638	27.32689379
38639	27.32598207
38640	27.32507065
38641	27.3240853
38642	27.32277601
38643	27.3216078
38644	27.32012873
38645	27.31971742
38646	27.31899851
38647	27.31846001
38648	27.31741732
38649	27.31662478
38650	27.3152747
38651	27.31397154
38652	27.31275896
38653	27.31217318
38654	27.31166398
38655	27.31081727
38656	27.31000843
38657	27.30891787
38658	27.3086639
38659	27.30711875
38660	27.30530811
38661	27.3048989
38662	27.30417027
38663	27.30281883
38664	27.30242734
38665	27.301564
38666	27.29972327
38667	27.29858858
38668	27.29697121
38669	27.29632867
38670	27.29547289
38671	27.29396837
38672	27.29205743
38673	27.2908365
38674	27.289321
38675	27.28805445
38676	27.2867876
38677	27.28496017
38678	27.28435704
38679	27.28292357
38680	27.28201065
38681	27.28037421
38682	27.27905367
38683	27.27675153
38684	27.27595023
38685	27.27514372
38686	27.27444828
38687	27.27228167
38688	27.27171824
38689	27.27059689
38690	27.2696502
38691	27.26794071
38692	27.26705887
38693	27.26568886
38694	27.2651367
38695	27.26404003
38696	27.26237182
38697	27.2607703
38698	27.25854521
38699	27.25759494
38700	27.25611845
38701	27.25518282
38702	27.25391913
38703	27.25165508
38704	27.24963553
38705	27.2474971
38706	27.24669773
38707	27.2462891
38708	27.24583894
38709	27.24490909
38710	27.24406022
38711	27.24271743
38712	27.24184552
38713	27.24031026
38714	27.23873078
38715	27.23694219
38716	27.23619265
38717	27.23431778
38718	27.23343969
38719	27.23285144
38720	27.23246729
38721	27.23187575
38722	27.23050144
38723	27.22947096
38724	27.22873579
38725	27.22830464
38726	27.22778443
38727	27.22692677
38728	27.22606143
38729	27.22499176
38730	27.22409147
38731	27.22311551
38732	27.22245983
38733	27.22089185
38734	27.2198939
38735	27.21841619
38736	27.2167603
38737	27.21559624
38738	27.21476375
38739	27.21289335
38740	27.21130197
38741	27.20976154
38742	27.20787563
38743	27.20670995
38744	27.20568835
38745	27.2053028
38746	27.20407275
38747	27.20246188
38748	27.20186619
38749	27.20055731
38750	27.2001087
38751	27.19925359
38752	27.19889806
38753	27.19782123
38754	27.19709105
38755	27.19581587
38756	27.19437144
38757	27.19316649
38758	27.19203188
38759	27.19043342
38760	27.18909117
38761	27.18847075
38762	27.18793567
38763	27.18730913
38764	27.18572637
38765	27.1846053
38766	27.18378039
38767	27.18304068
38768	27.18110496
38769	27.18001653
38770	27.17908539
38771	27.1768817
38772	27.17570221
38773	27.17507691
38774	27.17401418
38775	27.17234391
38776	27.17073511
38777	27.1701776
38778	27.16942243
38779	27.16868027
38780	27.16781264
38781	27.16735203
38782	27.16688742
38783	27.16568058
38784	27.16535068
38785	27.16464565
38786	27.16356486
38787	27.1623754
38788	27.16198035
38789	27.16085184
38790	27.15899001
38791	27.15741061
38792	27.15588639
38793	27.15504052
38794	27.15411818
38795	27.15331963
38796	27.15224868
38797	27.15108565
38798	27.14935384
38799	27.14810728
38800	27.1476317
38801	27.14651362
38802	27.14540814
38803	27.14485057
38804	27.14372799
38805	27.14277989
38806	27.1420962
38807	27.1409174
38808	27.14036447
38809	27.13952871
38810	27.13754905
38811	27.1358223
38812	27.13446764
38813	27.13407741
38814	27.13367427
38815	27.13238353
38816	27.13062011
38817	27.12957425
38818	27.12795902
38819	27.12701576
38820	27.12562929
38821	27.12492858
38822	27.12367537
38823	27.12226925
38824	27.12167642
38825	27.1193808
38826	27.11851268
38827	27.11814792
38828	27.11729266
38829	27.1166353
38830	27.11623111
38831	27.11554893
38832	27.11473339
38833	27.11215639
38834	27.11114191
38835	27.10903989
38836	27.10794877
38837	27.10729948
38838	27.10594602
38839	27.10472243
38840	27.10363262
38841	27.10258049
38842	27.10194464
38843	27.10013186
38844	27.0989804
38845	27.0982709
38846	27.09733058
38847	27.09647164
38848	27.09557792
38849	27.09384257
38850	27.09210223
38851	27.0915257
38852	27.09016434
38853	27.08954719
38854	27.08858314
38855	27.08750762
38856	27.08693444
38857	27.08582106
38858	27.08496619
38859	27.08401345
38860	27.08329279
38861	27.08156993
38862	27.0810645
38863	27.07971793
38864	27.07890441
38865	27.07831347
38866	27.07720053
38867	27.07667768
38868	27.07621624
38869	27.07508123
38870	27.07326416
38871	27.07265494
38872	27.07202925
38873	27.07141064
38874	27.07025139
38875	27.0692659
38876	27.06793196
38877	27.0667164
38878	27.06577699
38879	27.06451434
38880	27.06342742
38881	27.06226176
38882	27.06181135
38883	27.06099778
38884	27.06008599
38885	27.05900532
38886	27.05831071
38887	27.05724014
38888	27.05613679
38889	27.05502946
38890	27.05435157
38891	27.05321085
38892	27.05250681
38893	27.05169384
38894	27.04985113
38895	27.04861805
38896	27.04659267
38897	27.04586797
38898	27.04534115
38899	27.04487822
38900	27.04389383
38901	27.04302068
38902	27.04206148
38903	27.04013851
38904	27.03984031
38905	27.03794715
38906	27.03652273
38907	27.03585373
38908	27.03318162
38909	27.03135482
38910	27.03099459
38911	27.02933727
38912	27.02866889
38913	27.02685571
38914	27.02620764
38915	27.02530661
38916	27.02345805
38917	27.02253087
38918	27.02177716
38919	27.0211449
38920	27.01988621
38921	27.01890082
38922	27.01684049
38923	27.01628311
38924	27.01574461
38925	27.01481921
38926	27.01338311
38927	27.01196617
38928	27.01107922
38929	27.00900314
38930	27.00753542
38931	27.00670073
38932	27.00516556
38933	27.00454015
38934	27.00363509
38935	27.00232355
38936	27.00132198
38937	27.00029569
38938	26.99909127
38939	26.99823187
38940	26.99764794
38941	26.9969759
38942	26.99513976
38943	26.99311503
38944	26.99127399
38945	26.99044268
38946	26.98940258
38947	26.98861837
38948	26.98778478
38949	26.98687271
38950	26.98581203
38951	26.98515698
38952	26.98362595
38953	26.98199073
38954	26.98113648
38955	26.98066519
38956	26.98009721
38957	26.97831547
38958	26.97636223
38959	26.97511708
38960	26.97397984
38961	26.97339816
38962	26.97233443
38963	26.97111042
38964	26.9705533
38965	26.9685389
38966	26.96725014
38967	26.96665049
38968	26.96537406
38969	26.96483475
38970	26.96342439
38971	26.96215808
38972	26.96124583
38973	26.96047957
38974	26.9596023
38975	26.95892574
38976	26.95862083
38977	26.9571909
38978	26.95657512
38979	26.95505444
38980	26.95453557
38981	26.95350248
38982	26.9524439
38983	26.95165202
38984	26.95089548
38985	26.9501581
38986	26.94958653
38987	26.94925497
38988	26.94840244
38989	26.94773165
38990	26.94660541
38991	26.94496376
38992	26.94276805
38993	26.94125858
38994	26.94002975
38995	26.93938801
38996	26.93730504
38997	26.9369831
38998	26.93663578
38999	26.93528295
39000	26.93396596
39001	26.93190095
39002	26.93085864
39003	26.92954474
39004	26.92844432
39005	26.92769586
39006	26.92722466
39007	26.9261321
39008	26.92453469
39009	26.92312985
39010	26.92127619
39011	26.92080986
39012	26.92017201
39013	26.91977875
39014	26.91770407
39015	26.91657381
39016	26.91481225
39017	26.91316239
39018	26.91091901
39019	26.91002286
39020	26.90879072
39021	26.90847673
39022	26.90811765
39023	26.90749041
39024	26.90632894
39025	26.90577828
39026	26.90414184
39027	26.90369692
39028	26.90291448
39029	26.90120282
39030	26.90032875
39031	26.89886812
39032	26.89751743
39033	26.89541673
39034	26.89398821
39035	26.89278814
39036	26.8923584
39037	26.89129953
39038	26.88990332
39039	26.88909506
39040	26.88729562
39041	26.88509414
39042	26.88388508
39043	26.88323729
39044	26.88096136
39045	26.88056778
39046	26.87930515
39047	26.87819155
39048	26.87767634
39049	26.87735898
39050	26.87563868
39051	26.87460582
39052	26.87402442
39053	26.87287209
39054	26.87178028
39055	26.87127523
39056	26.86990771
39057	26.86902281
39058	26.86735727
39059	26.86657456
39060	26.86495989
39061	26.86260451
39062	26.86174976
39063	26.86112772
39064	26.86080409
39065	26.8586097
39066	26.85739482
39067	26.85620959
39068	26.85557145
39069	26.85434585
39070	26.85389569
39071	26.85163816
39072	26.85079249
39073	26.84943853
39074	26.84830311
39075	26.84697754
39076	26.84563464
39077	26.84435831
39078	26.8437989
39079	26.84223616
39080	26.84054059
39081	26.84005108
39082	26.83910304
39083	26.83837657
39084	26.83764387
39085	26.8362637
39086	26.83598088
39087	26.83547605
