iter	Passed	Remaining
61014	131655	84119
61015	131657	84117
61016	131658	84115
61017	131660	84112
61018	131662	84110
61019	131664	84108
61020	131665	84105
61021	131667	84103
61022	131669	84100
61023	131671	84098
61024	131673	84096
61025	131675	84093
61026	131677	84091
61027	131679	84089
61028	131681	84087
61029	131683	84084
61030	131685	84082
61031	131687	84080
61032	131689	84077
61033	131691	84075
61034	131693	84073
61035	131695	84071
61036	131696	84068
61037	131698	84066
61038	131700	84064
61039	131703	84062
61040	131705	84060
61041	131707	84057
61042	131709	84055
61043	131711	84053
61044	131713	84050
61045	131714	84048
61046	131716	84046
61047	131719	84044
61048	131721	84042
61049	131723	84039
61050	131725	84037
61051	131727	84035
61052	131729	84032
61053	131731	84030
61054	131732	84028
61055	131735	84026
61056	131737	84023
61057	131739	84021
61058	131741	84019
61059	131742	84016
61060	131744	84014
61061	131746	84012
61062	131748	84009
61063	131751	84007
61064	131753	84005
61065	131754	84003
61066	131756	84000
61067	131758	83998
61068	131760	83996
61069	131762	83994
61070	131765	83992
61071	131766	83989
61072	131768	83987
61073	131770	83985
61074	131772	83982
61075	131774	83980
61076	131776	83978
61077	131778	83975
61078	131779	83973
61079	131781	83970
61080	131783	83968
61081	131785	83966
61082	131786	83963
61083	131788	83961
61084	131790	83958
61085	131791	83956
61086	131793	83953
61087	131795	83951
61088	131797	83949
61089	131798	83946
61090	131800	83943
61091	131802	83941
61092	131804	83939
61093	131806	83937
61094	131807	83934
61095	131809	83932
61096	131811	83929
61097	131813	83927
61098	131814	83924
61099	131816	83922
61100	131818	83920
61101	131820	83918
61102	131822	83915
61103	131824	83913
61104	131825	83910
61105	131828	83908
61106	131829	83906
61107	131831	83904
61108	131834	83901
61109	131835	83899
61110	131837	83896
61111	131839	83894
61112	131841	83892
61113	131843	83890
61114	131846	83888
61115	131848	83886
61116	131849	83883
61117	131851	83881
61118	131853	83879
61119	131855	83876
61120	131857	83874
61121	131859	83872
61122	131862	83870
61123	131863	83867
61124	131865	83865
61125	131867	83863
61126	131869	83861
61127	131871	83858
61128	131874	83856
61129	131876	83854
61130	131877	83852
61131	131879	83849
61132	131881	83847
61133	131883	83845
61134	131885	83842
61135	131887	83840
61136	131890	83838
61137	131892	83836
61138	131894	83834
61139	131896	83832
61140	131899	83830
61141	131900	83827
61142	131903	83825
61143	131905	83823
61144	131907	83821
61145	131909	83819
61146	131911	83816
61147	131912	83814
61148	131914	83812
61149	131917	83809
61150	131919	83807
61151	131921	83805
61152	131923	83803
61153	131925	83801
61154	131927	83798
61155	131929	83796
61156	131932	83794
61157	131934	83792
61158	131936	83790
61159	131938	83788
61160	131940	83786
61161	131943	83784
61162	131945	83782
61163	131947	83780
61164	131950	83778
61165	131952	83775
61166	131954	83773
61167	131956	83771
61168	131959	83769
61169	131961	83767
61170	131963	83765
61171	131965	83762
61172	131967	83761
61173	131970	83759
61174	131973	83757
61175	131975	83755
61176	131977	83752
61177	131979	83750
61178	131982	83749
61179	131984	83746
61180	131987	83745
61181	131989	83742
61182	131990	83740
61183	131992	83738
61184	131994	83735
61185	131996	83733
61186	131998	83731
61187	132001	83729
61188	132003	83727
61189	132005	83725
61190	132007	83722
61191	132009	83720
61192	132011	83718
61193	132015	83717
61194	132017	83714
61195	132019	83712
61196	132021	83710
61197	132023	83708
61198	132025	83705
61199	132027	83703
61200	132030	83702
61201	132032	83699
61202	132034	83697
61203	132036	83695
61204	132038	83693
61205	132040	83690
61206	132041	83688
61207	132043	83685
61208	132045	83683
61209	132047	83681
61210	132049	83678
61211	132050	83676
61212	132052	83673
61213	132054	83671
61214	132055	83668
61215	132058	83666
61216	132060	83664
61217	132063	83662
61218	132064	83660
61219	132066	83658
61220	132068	83655
61221	132070	83653
61222	132072	83651
61223	132074	83648
61224	132076	83646
61225	132078	83644
61226	132080	83641
61227	132081	83639
61228	132083	83637
61229	132085	83634
61230	132087	83632
61231	132088	83629
61232	132091	83627
61233	132092	83625
61234	132094	83622
61235	132096	83620
61236	132097	83617
61237	132099	83615
61238	132101	83613
61239	132102	83610
61240	132104	83608
61241	132106	83605
61242	132108	83603
61243	132109	83600
61244	132111	83598
61245	132113	83595
61246	132114	83593
61247	132116	83590
61248	132118	83588
61249	132119	83585
61250	132121	83583
61251	132123	83581
61252	132125	83578
61253	132127	83576
61254	132128	83574
61255	132130	83571
61256	132132	83569
61257	132134	83566
61258	132135	83564
61259	132137	83562
61260	132139	83559
61261	132141	83557
61262	132142	83554
61263	132144	83552
61264	132146	83549
61265	132147	83547
61266	132149	83544
61267	132151	83542
61268	132152	83540
61269	132154	83537
61270	132156	83535
61271	132158	83532
61272	132160	83530
61273	132161	83528
61274	132163	83525
61275	132165	83523
61276	132166	83520
61277	132169	83518
61278	132171	83516
61279	132173	83514
61280	132175	83511
61281	132176	83509
61282	132178	83506
61283	132180	83504
61284	132182	83502
61285	132184	83500
61286	132186	83497
61287	132187	83495
61288	132189	83492
61289	132191	83490
61290	132193	83487
61291	132194	83485
61292	132196	83483
61293	132198	83480
61294	132200	83478
61295	132202	83476
61296	132204	83473
61297	132206	83471
61298	132207	83469
61299	132209	83466
61300	132211	83464
61301	132213	83461
61302	132215	83459
61303	132217	83457
61304	132218	83455
61305	132220	83452
61306	132222	83450
61307	132239	83457
61308	132241	83455
61309	132243	83453
61310	132245	83450
61311	132247	83448
61312	132249	83446
61313	132251	83443
61314	132253	83441
61315	132254	83438
61316	132256	83436
61317	132258	83434
61318	132259	83431
61319	132261	83429
61320	132263	83426
61321	132265	83424
61322	132267	83422
61323	132268	83419
61324	132270	83417
61325	132272	83414
61326	132274	83412
61327	132275	83409
61328	132277	83407
61329	132279	83405
61330	132281	83402
61331	132283	83401
61332	132285	83398
61333	132287	83396
61334	132289	83394
61335	132291	83391
61336	132293	83389
61337	132296	83387
61338	132297	83385
61339	132299	83382
61340	132301	83380
61341	132303	83377
61342	132304	83375
61343	132306	83372
61344	132307	83370
61345	132310	83368
61346	132312	83366
61347	132314	83364
61348	132316	83361
61349	132318	83359
61350	132320	83357
61351	132321	83354
61352	132324	83352
61353	132326	83350
61354	132328	83348
61355	132329	83345
61356	132331	83343
61357	132333	83341
61358	132335	83338
61359	132337	83336
61360	132339	83333
61361	132341	83331
61362	132343	83329
61363	132344	83326
61364	132346	83324
61365	132348	83322
61366	132350	83319
61367	132352	83317
61368	132353	83315
61369	132355	83312
61370	132357	83310
61371	132359	83307
61372	132360	83305
61373	132362	83302
61374	132364	83300
61375	132366	83298
61376	132368	83295
61377	132369	83293
61378	132372	83291
61379	132374	83289
61380	132376	83287
61381	132378	83285
61382	132380	83282
61383	132382	83280
61384	132384	83277
61385	132385	83275
61386	132388	83273
61387	132390	83271
61388	132391	83268
61389	132394	83266
61390	132395	83264
61391	132397	83261
61392	132399	83259
61393	132400	83256
61394	132403	83254
61395	132405	83252
61396	132406	83250
61397	132408	83247
61398	132410	83245
61399	132412	83242
61400	132414	83240
61401	132415	83238
61402	132418	83236
61403	132420	83233
61404	132423	83232
61405	132426	83230
61406	132428	83228
61407	132431	83226
61408	132435	83225
61409	132439	83224
61410	132443	83223
61411	132445	83221
61412	132448	83219
61413	132451	83218
61414	132454	83216
61415	132456	83214
61416	132459	83212
61417	132461	83210
61418	132463	83208
61419	132466	83206
61420	132469	83204
61421	132471	83202
61422	132473	83200
61423	132475	83198
61424	132478	83196
61425	132481	83194
61426	132483	83192
61427	132486	83190
61428	132488	83188
61429	132489	83186
61430	132491	83183
61431	132493	83181
61432	132495	83179
61433	132497	83177
61434	132499	83174
61435	132501	83172
61436	132503	83170
61437	132505	83167
61438	132507	83165
61439	132509	83163
61440	132511	83161
61441	132513	83158
61442	132515	83156
61443	132516	83154
61444	132518	83151
61445	132520	83149
61446	132522	83147
61447	132525	83145
61448	132527	83143
61449	132529	83141
61450	132531	83138
61451	132533	83136
61452	132536	83134
61453	132538	83132
61454	132540	83130
61455	132543	83128
61456	132545	83126
61457	132547	83124
61458	132550	83122
61459	132551	83119
61460	132553	83117
61461	132555	83115
61462	132558	83113
61463	132559	83110
61464	132561	83108
61465	132564	83106
61466	132566	83104
61467	132568	83102
61468	132570	83100
61469	132572	83097
61470	132574	83095
61471	132577	83093
61472	132579	83091
61473	132581	83089
61474	132584	83087
61475	132586	83085
61476	132588	83083
61477	132590	83080
61478	132592	83078
61479	132594	83076
61480	132596	83074
61481	132598	83071
61482	132600	83069
61483	132601	83066
61484	132603	83064
61485	132605	83062
61486	132607	83060
61487	132609	83057
61488	132611	83055
61489	132613	83053
61490	132615	83050
61491	132617	83048
61492	132619	83046
61493	132621	83044
61494	132623	83041
61495	132625	83039
61496	132627	83037
61497	132628	83034
61498	132630	83032
61499	132632	83030
61500	132662	83045
61501	132663	83042
61502	132665	83040
61503	132667	83038
61504	132669	83035
61505	132671	83033
61506	132673	83031
61507	132676	83029
61508	132677	83026
61509	132679	83024
61510	132681	83022
61511	132684	83020
61512	132686	83018
61513	132688	83016
61514	132694	83016
61515	132698	83015
61516	132701	83013
61517	132704	83012
61518	132706	83010
61519	132709	83008
61520	132712	83006
61521	132715	83004
61522	132718	83003
61523	132720	83000
61524	132722	82998
61525	132724	82996
61526	132726	82994
61527	132728	82992
61528	132732	82990
61529	132734	82988
61530	132736	82986
61531	132738	82983
61532	132739	82981
61533	132742	82979
61534	132744	82977
61535	132746	82975
61536	132749	82973
61537	132750	82970
61538	132752	82968
61539	132754	82966
61540	132756	82964
61541	132758	82961
61542	132761	82959
61543	132763	82957
61544	132766	82956
61545	132768	82953
61546	132770	82951
61547	132772	82949
61548	132775	82947
61549	132777	82945
61550	132779	82943
61551	132781	82941
61552	132784	82939
61553	132786	82936
61554	132788	82935
61555	132790	82932
61556	132793	82930
61557	132795	82928
61558	132797	82926
61559	132799	82924
61560	132801	82922
61561	132804	82920
61562	132806	82917
61563	132808	82915
61564	132810	82913
61565	132812	82911
61566	132814	82909
61567	132816	82906
61568	132818	82904
61569	132819	82901
61570	132821	82899
61571	132824	82897
61572	132825	82895
61573	132827	82892
61574	132829	82890
61575	132831	82888
61576	132833	82885
61577	132835	82883
61578	132836	82880
61579	132838	82878
61580	132840	82876
61581	132842	82873
61582	132844	82871
61583	132846	82869
61584	132848	82867
61585	132850	82864
61586	132851	82862
61587	132853	82859
61588	132855	82857
61589	132857	82855
61590	132859	82853
61591	132861	82850
61592	132863	82848
61593	132864	82845
61594	132866	82843
61595	132868	82840
61596	132870	82838
61597	132872	82836
61598	132874	82834
61599	132876	82832
61600	132878	82829
61601	132880	82827
61602	132881	82824
61603	132883	82822
61604	132885	82820
61605	132887	82818
61606	132889	82815
61607	132891	82813
61608	132893	82810
61609	132894	82808
61610	132896	82806
61611	132898	82803
61612	132900	82801
61613	132902	82799
61614	132904	82796
61615	132906	82794
61616	132907	82792
61617	132909	82789
61618	132911	82787
61619	132913	82785
61620	132916	82783
61621	132918	82781
61622	132921	82779
61623	132923	82777
61624	132925	82774
61625	132927	82772
61626	132929	82770
61627	132931	82768
61628	132933	82766
61629	132935	82763
61630	132937	82761
61631	132939	82759
61632	132941	82756
61633	132943	82754
61634	132946	82753
61635	132948	82751
61636	132951	82749
61637	132953	82746
61638	132955	82744
61639	132957	82742
61640	132960	82740
61641	132962	82738
61642	132965	82736
61643	132967	82734
61644	132969	82732
61645	132972	82730
61646	132974	82728
61647	132975	82726
61648	132978	82724
61649	132980	82721
61650	132982	82719
61651	132984	82717
61652	132986	82715
61653	132988	82712
61654	132989	82710
61655	132991	82707
61656	132993	82705
61657	132995	82703
61658	132997	82700
61659	132998	82698
61660	133000	82695
61661	133002	82693
61662	133003	82690
61663	133005	82688
61664	133007	82685
61665	133009	82683
61666	133011	82681
61667	133012	82679
61668	133014	82676
61669	133016	82674
61670	133018	82671
61671	133019	82669
61672	133021	82666
61673	133023	82664
61674	133025	82662
61675	133027	82659
61676	133028	82657
61677	133030	82654
61678	133031	82652
61679	133033	82649
61680	133035	82647
61681	133036	82644
61682	133038	82642
61683	133041	82640
61684	133043	82638
61685	133044	82635
61686	133046	82633
61687	133047	82630
61688	133049	82628
61689	133051	82625
61690	133052	82623
61691	133054	82621
61692	133056	82618
61693	133058	82616
61694	133060	82614
61695	133062	82611
61696	133064	82609
61697	133066	82607
61698	133067	82604
61699	133069	82602
61700	133071	82599
61701	133072	82597
61702	133074	82594
61703	133076	82592
61704	133078	82590
61705	133079	82587
61706	133081	82585
61707	133083	82583
61708	133085	82580
61709	133087	82578
61710	133089	82576
61711	133090	82573
61712	133092	82571
61713	133094	82569
61714	133096	82566
61715	133098	82564
61716	133099	82561
61717	133102	82559
61718	133104	82557
61719	133105	82555
61720	133107	82552
61721	133109	82550
61722	133111	82547
61723	133113	82545
61724	133114	82542
61725	133116	82540
61726	133118	82538
61727	133120	82536
61728	133122	82533
61729	133124	82531
61730	133126	82529
61731	133127	82526
61732	133129	82524
61733	133131	82521
61734	133133	82519
61735	133135	82517
61736	133136	82514
61737	133138	82512
61738	133140	82509
61739	133141	82507
61740	133143	82505
61741	133145	82502
61742	133147	82500
61743	133149	82497
61744	133151	82495
61745	133153	82493
61746	133154	82490
61747	133156	82488
61748	133157	82485
61749	133159	82483
61750	133161	82480
61751	133163	82478
61752	133164	82476
61753	133166	82474
61754	133168	82471
61755	133170	82469
61756	133171	82466
61757	133173	82464
61758	133174	82461
61759	133176	82459
61760	133179	82457
61761	133182	82455
61762	133184	82453
61763	133186	82451
61764	133188	82448
61765	133191	82447
61766	133194	82445
61767	133196	82443
61768	133198	82441
61769	133200	82438
61770	133202	82436
61771	133203	82434
61772	133205	82431
61773	133208	82429
61774	133210	82427
61775	133212	82425
61776	133214	82423
61777	133216	82420
61778	133218	82418
61779	133220	82416
61780	133222	82414
61781	133224	82412
61782	133226	82409
61783	133228	82407
61784	133230	82405
61785	133232	82403
61786	133234	82400
61787	133236	82398
61788	133238	82396
61789	133240	82394
61790	133242	82391
61791	133244	82389
61792	133245	82386
61793	133247	82384
61794	133249	82382
61795	133251	82379
61796	133253	82377
61797	133254	82374
61798	133256	82372
61799	133258	82370
61800	133260	82368
61801	133262	82365
61802	133275	82370
61803	133277	82367
61804	133279	82365
61805	133280	82363
61806	133282	82360
61807	133284	82358
61808	133286	82355
61809	133288	82353
61810	133290	82351
61811	133292	82349
61812	133294	82346
61813	133296	82344
61814	133297	82342
61815	133299	82339
61816	133301	82337
61817	133303	82335
61818	133305	82332
61819	133307	82330
61820	133309	82328
61821	133310	82325
61822	133312	82323
61823	133313	82320
61824	133315	82317
61825	133316	82315
61826	133318	82313
61827	133321	82311
61828	133322	82308
61829	133324	82306
61830	133326	82303
61831	133327	82301
61832	133329	82299
61833	133331	82296
61834	133334	82294
61835	133336	82292
61836	133338	82290
61837	133339	82287
61838	133342	82285
61839	133344	82283
61840	133346	82281
61841	133348	82279
61842	133351	82277
61843	133353	82275
61844	133354	82272
61845	133356	82270
61846	133358	82267
61847	133360	82265
61848	133362	82263
61849	133365	82261
61850	133367	82259
61851	133369	82257
61852	133371	82255
61853	133373	82252
61854	133375	82250
61855	133377	82248
61856	133380	82246
61857	133382	82244
61858	133384	82241
61859	133386	82239
61860	133388	82237
61861	133390	82235
61862	133392	82233
61863	133395	82231
61864	133398	82229
61865	133401	82228
61866	133403	82226
61867	133405	82223
61868	133408	82221
61869	133411	82220
61870	133413	82218
61871	133416	82216
61872	133419	82214
61873	133422	82213
61874	133424	82211
61875	133427	82209
61876	133430	82207
61877	133433	82206
61878	133436	82204
61879	133438	82202
61880	133440	82200
61881	133443	82198
61882	133445	82196
61883	133448	82194
61884	133450	82192
61885	133452	82190
61886	133455	82188
61887	133458	82186
61888	133460	82184
61889	133463	82182
61890	133465	82180
61891	133468	82178
61892	133470	82176
61893	133473	82174
61894	133475	82172
61895	133477	82170
61896	133480	82168
61897	133482	82166
61898	133485	82165
61899	133488	82163
61900	133490	82161
61901	133492	82159
61902	133495	82156
61903	133497	82154
61904	133499	82152
61905	133501	82150
61906	133504	82148
61907	133506	82146
61908	133508	82144
61909	133511	82142
61910	133513	82140
61911	133516	82138
61912	133520	82137
61913	133522	82135
61914	133540	82142
61915	133542	82141
61916	133545	82139
61917	133547	82137
61918	133550	82135
61919	133553	82133
61920	133556	82131
61921	133558	82129
61922	133560	82127
61923	133563	82125
61924	133565	82123
61925	133568	82122
61926	133570	82120
61927	133572	82117
61928	133575	82115
61929	133577	82113
61930	133578	82110
61931	133580	82108
61932	133582	82106
61933	133584	82104
61934	133586	82101
61935	133588	82099
61936	133590	82097
61937	133592	82094
61938	133594	82092
61939	133597	82090
61940	133599	82088
61941	133601	82086
61942	133603	82084
61943	133605	82082
61944	133607	82079
61945	133609	82077
61946	133611	82075
61947	133613	82072
61948	133615	82070
61949	133616	82068
61950	133618	82065
61951	133620	82063
61952	133622	82061
61953	133624	82058
61954	133626	82056
61955	133628	82054
61956	133630	82052
61957	133632	82049
61958	133634	82047
61959	133636	82045
61960	133638	82043
61961	133640	82040
61962	133643	82038
61963	133645	82036
61964	133647	82034
61965	133649	82032
61966	133651	82030
61967	133653	82028
61968	133655	82025
61969	133657	82023
61970	133659	82021
61971	133660	82018
61972	133662	82016
61973	133665	82014
61974	133667	82012
61975	133669	82010
61976	133672	82008
61977	133674	82006
61978	133676	82003
61979	133679	82001
61980	133681	82000
61981	133684	81998
61982	133686	81995
61983	133688	81993
61984	133690	81991
61985	133692	81989
61986	133695	81987
61987	133697	81985
61988	133699	81983
61989	133702	81981
61990	133705	81979
61991	133708	81978
61992	133711	81976
61993	133714	81975
61994	133717	81973
61995	133720	81971
61996	133722	81969
61997	133724	81967
61998	133726	81964
61999	133727	81962
62000	133729	81959
62001	133731	81957
62002	133733	81955
62003	133736	81953
62004	133737	81950
62005	133739	81948
62006	133741	81946
62007	133742	81943
62008	133744	81941
62009	133746	81938
62010	133747	81936
62011	133750	81934
62012	133753	81932
62013	133755	81930
62014	133756	81927
62015	133758	81925
62016	133760	81922
62017	133761	81920
62018	133764	81918
62019	133766	81916
62020	133768	81913
62021	133769	81911
62022	133771	81908
62023	133773	81906
62024	133774	81904
62025	133776	81901
62026	133778	81899
62027	133780	81896
62028	133782	81894
62029	133784	81892
62030	133786	81890
62031	133788	81887
62032	133789	81885
62033	133792	81883
62034	133794	81881
62035	133796	81879
62036	133798	81876
62037	133800	81874
62038	133802	81872
62039	133804	81869
62040	133806	81867
62041	133808	81865
62042	133809	81862
62043	133811	81860
62044	133813	81858
62045	133815	81856
62046	133817	81853
62047	133834	81860
62048	133836	81858
62049	133838	81855
62050	133839	81853
62051	133841	81851
62052	133843	81848
62053	133845	81846
62054	133847	81844
62055	133849	81842
62056	133851	81839
62057	133852	81837
62058	133854	81834
62059	133856	81832
62060	133857	81829
62061	133859	81827
62062	133861	81825
62063	133863	81822
62064	133865	81820
62065	133867	81818
62066	133869	81815
62067	133870	81813
62068	133872	81810
62069	133874	81808
62070	133876	81806
62071	133877	81803
62072	133879	81801
62073	133881	81798
62074	133882	81796
62075	133884	81793
62076	133885	81791
62077	133887	81788
62078	133889	81786
62079	133891	81784
62080	133893	81781
62081	133894	81779
62082	133896	81776
62083	133898	81774
62084	133900	81772
62085	133901	81769
62086	133903	81767
62087	133905	81765
62088	133907	81762
62089	133909	81760
62090	133910	81757
62091	133912	81755
62092	133914	81753
62093	133916	81750
62094	133918	81748
62095	133919	81745
62096	133922	81743
62097	133923	81741
62098	133925	81738
62099	133927	81736
62100	133929	81734
62101	133931	81732
62102	133933	81729
62103	133935	81727
62104	133937	81725
62105	133939	81723
62106	133941	81720
62107	133943	81718
62108	133944	81716
62109	133946	81713
62110	133948	81711
62111	133950	81709
62112	133953	81707
62113	133955	81705
62114	133957	81702
62115	133959	81700
62116	133961	81698
62117	133963	81695
62118	133964	81693
62119	133966	81691
62120	133968	81689
62121	133970	81686
62122	133972	81684
62123	133974	81682
62124	133977	81680
62125	133979	81678
62126	133981	81676
62127	133983	81673
62128	133985	81671
62129	133987	81669
62130	133989	81666
62131	133991	81664
62132	133993	81662
62133	133994	81659
62134	133996	81657
62135	133998	81654
62136	134000	81652
62137	134002	81650
62138	134004	81648
62139	134006	81645
62140	134007	81643
62141	134009	81641
62142	134011	81638
62143	134013	81636
62144	134016	81634
62145	134018	81632
62146	134020	81629
62147	134021	81627
62148	134023	81625
62149	134025	81622
62150	134026	81620
62151	134028	81617
62152	134030	81615
62153	134032	81613
62154	134034	81610
62155	134035	81608
62156	134037	81606
62157	134039	81603
62158	134040	81601
62159	134042	81598
62160	134044	81596
62161	134046	81593
62162	134047	81591
62163	134049	81588
62164	134051	81586
62165	134052	81584
62166	134054	81581
62167	134056	81579
62168	134057	81576
62169	134059	81574
62170	134061	81572
62171	134063	81569
62172	134065	81567
62173	134067	81565
62174	134068	81562
62175	134070	81560
62176	134072	81557
62177	134074	81555
62178	134076	81553
62179	134078	81551
62180	134080	81548
62181	134082	81546
62182	134083	81544
62183	134085	81541
62184	134087	81539
62185	134089	81536
62186	134091	81534
62187	134093	81532
62188	134094	81529
62189	134096	81527
62190	134098	81525
62191	134100	81522
62192	134101	81520
62193	134103	81517
62194	134105	81515
62195	134107	81513
62196	134108	81510
62197	134110	81508
62198	134112	81505
62199	134113	81503
62200	134115	81500
62201	134117	81498
62202	134118	81495
62203	134120	81493
62204	134122	81491
62205	134124	81488
62206	134126	81486
62207	134127	81484
62208	134129	81481
62209	134131	81479
62210	134133	81476
62211	134134	81474
62212	134136	81471
62213	134138	81469
62214	134140	81467
62215	134142	81464
62216	134143	81462
62217	134145	81460
62218	134146	81457
62219	134149	81455
62220	134151	81453
62221	134153	81451
62222	134156	81449
62223	134158	81446
62224	134159	81444
62225	134161	81442
62226	134163	81439
62227	134164	81437
62228	134166	81434
62229	134168	81432
62230	134170	81430
62231	134172	81428
62232	134174	81425
62233	134176	81423
62234	134177	81420
62235	134179	81418
62236	134181	81415
62237	134182	81413
62238	134185	81411
62239	134187	81409
62240	134188	81406
62241	134190	81404
62242	134191	81401
62243	134193	81399
62244	134195	81396
62245	134197	81394
62246	134200	81392
62247	134201	81390
62248	134203	81388
62249	134205	81385
62250	134207	81383
62251	134209	81381
62252	134211	81378
62253	134213	81376
62254	134215	81374
62255	134217	81372
62256	134219	81369
62257	134221	81367
62258	134223	81365
62259	134225	81363
62260	134227	81360
62261	134229	81358
62262	134231	81356
62263	134233	81354
62264	134235	81351
62265	134237	81349
62266	134239	81347
62267	134241	81344
62268	134243	81342
62269	134245	81340
62270	134246	81338
62271	134248	81335
62272	134250	81333
62273	134252	81330
62274	134254	81329
62275	134256	81326
62276	134258	81324
62277	134260	81322
62278	134262	81319
62279	134264	81317
62280	134267	81316
62281	134271	81314
62282	134279	81316
62283	134286	81316
62284	134293	81317
62285	134298	81317
62286	134301	81315
62287	134303	81313
62288	134305	81311
62289	134308	81309
62290	134310	81307
62291	134313	81305
62292	134315	81303
62293	134317	81301
62294	134319	81299
62295	134321	81296
62296	134324	81294
62297	134326	81292
62298	134327	81290
62299	134329	81287
62300	134331	81285
62301	134333	81283
62302	134335	81280
62303	134336	81278
62304	134338	81275
62305	134340	81273
62306	134341	81270
62307	134343	81268
62308	134345	81266
62309	134347	81263
62310	134349	81261
62311	134350	81259
62312	134353	81257
62313	134355	81255
62314	134357	81252
62315	134359	81250
62316	134361	81248
62317	134363	81246
62318	134366	81244
62319	134371	81243
62320	134375	81242
62321	134378	81241
62322	134381	81239
62323	134383	81237
62324	134386	81235
62325	134387	81233
62326	134389	81230
62327	134391	81228
62328	134393	81226
62329	134395	81223
62330	134397	81221
62331	134399	81219
62332	134401	81216
62333	134403	81214
62334	134404	81212
62335	134406	81209
62336	134408	81207
62337	134410	81204
62338	134411	81202
62339	134413	81200
62340	134415	81197
62341	134417	81195
62342	134419	81193
62343	134421	81190
62344	134423	81188
62345	134425	81186
62346	134426	81183
62347	134428	81181
62348	134430	81179
62349	134432	81177
62350	134434	81174
62351	134436	81172
62352	134438	81170
62353	134440	81167
62354	134442	81165
62355	134443	81162
62356	134445	81160
62357	134447	81158
62358	134448	81155
62359	134450	81153
62360	134452	81150
62361	134454	81148
62362	134455	81146
62363	134457	81143
62364	134459	81141
62365	134461	81139
62366	134463	81137
62367	134465	81134
62368	134467	81132
62369	134469	81130
62370	134471	81127
62371	134473	81125
62372	134475	81123
62373	134477	81120
62374	134479	81119
62375	134482	81117
62376	134484	81115
62377	134486	81113
62378	134488	81110
62379	134491	81108
62380	134493	81106
62381	134495	81104
62382	134497	81102
62383	134499	81099
62384	134500	81097
62385	134502	81094
62386	134504	81092
62387	134506	81090
62388	134508	81088
62389	134510	81085
62390	134512	81083
62391	134513	81080
62392	134515	81078
62393	134517	81075
62394	134518	81073
62395	134520	81070
62396	134522	81068
62397	134524	81066
62398	134526	81064
62399	134527	81061
62400	134529	81059
62401	134531	81056
62402	134533	81054
62403	134534	81052
62404	134536	81049
62405	134538	81047
62406	134540	81044
62407	134542	81042
62408	134543	81040
62409	134545	81037
62410	134547	81035
62411	134549	81032
62412	134550	81030
62413	134552	81028
62414	134554	81025
62415	134556	81023
62416	134557	81021
62417	134559	81018
62418	134561	81016
62419	134562	81013
62420	134564	81011
62421	134566	81008
62422	134568	81006
62423	134569	81004
62424	134572	81001
62425	134573	80999
62426	134575	80997
62427	134577	80994
62428	134579	80992
62429	134581	80990
62430	134582	80987
62431	134584	80985
62432	134586	80982
62433	134587	80980
62434	134589	80977
62435	134591	80975
62436	134592	80972
62437	134594	80970
62438	134596	80968
62439	134598	80965
62440	134600	80963
62441	134602	80961
62442	134604	80959
62443	134606	80956
62444	134607	80954
62445	134609	80951
62446	134611	80949
62447	134613	80947
62448	134615	80945
62449	134618	80943
62450	134620	80941
62451	134622	80939
62452	134624	80936
62453	134626	80934
62454	134628	80932
62455	134630	80929
62456	134631	80927
62457	134634	80925
62458	134636	80923
62459	134638	80921
62460	134640	80918
62461	134641	80916
62462	134643	80913
62463	134644	80911
62464	134646	80908
62465	134649	80906
62466	134650	80904
62467	134652	80902
62468	134654	80899
62469	134656	80897
62470	134658	80895
62471	134660	80892
62472	134662	80890
62473	134664	80888
62474	134666	80885
62475	134668	80883
62476	134669	80881
62477	134671	80878
62478	134673	80876
62479	134675	80874
62480	134677	80872
62481	134679	80869
62482	134681	80867
62483	134683	80865
62484	134684	80862
62485	134686	80860
62486	134689	80858
62487	134691	80856
62488	134693	80854
62489	134696	80852
62490	134698	80849
62491	134700	80847
62492	134702	80845
62493	134704	80843
62494	134706	80841
62495	134708	80839
62496	134711	80837
62497	134714	80835
62498	134716	80833
62499	134719	80831
62500	134721	80829
62501	134723	80827
62502	134726	80825
62503	134728	80823
62504	134731	80821
62505	134733	80819
62506	134735	80816
62507	134736	80814
62508	134738	80812
62509	134741	80810
62510	134743	80808
62511	134745	80805
62512	134747	80803
62513	134748	80800
62514	134750	80798
62515	134751	80795
62516	134753	80793
62517	134755	80791
62518	134757	80789
62519	134759	80786
62520	134761	80784
62521	134763	80782
62522	134765	80780
62523	134767	80777
62524	134769	80775
62525	134772	80773
62526	134773	80771
62527	134775	80768
62528	134777	80766
62529	134779	80764
62530	134781	80761
62531	134782	80759
62532	134786	80757
62533	134789	80756
62534	134791	80754
62535	134793	80751
62536	134795	80749
62537	134797	80747
62538	134799	80745
62539	134801	80742
62540	134803	80740
62541	134805	80738
62542	134807	80736
62543	134809	80733
62544	134810	80731
62545	134812	80729
62546	134814	80726
62547	134816	80724
62548	134818	80722
62549	134820	80719
62550	134822	80717
62551	134824	80715
62552	134826	80712
62553	134828	80710
62554	134830	80708
62555	134832	80706
62556	134834	80704
62557	134836	80702
62558	134838	80699
62559	134840	80697
62560	134842	80695
62561	134844	80692
62562	134846	80690
62563	134847	80687
62564	134850	80685
62565	134852	80683
62566	134854	80681
62567	134856	80679
